time,pressure,mean,ratio,start_blow,stop_blow,blowing
0.0,298.38779295378595,298.4129605127053,-0.0252100000000012,False,False,False
0.10000000000000009,298.3847281221365,298.4108241153992,-0.0261400000000051,False,False,False
0.19999999999999973,298.3819128696116,298.4086178359382,-0.0267499999999998,False,False,False
0.2999999999999998,298.37937714570626,298.4063416743223,-0.027009999999997,False,False,False
0.3999999999999999,298.37721079890514,298.40401559688155,-0.026849999999996,False,False,False
0.5,298.3754737281983,298.4016396036158,-0.026210000000006,False,False,False
0.6000000000000001,298.3741659335857,298.39926361035015,-0.0251400000000003,False,False,False
0.6999999999999997,298.37318758341746,298.3968876170845,-0.0237399999999965,False,False,False
0.7999999999999998,298.37257861035357,298.3945415733137,-0.0219999999999984,False,False,False
0.8999999999999999,298.37228909856907,298.3922354622029,-0.0199799999999967,False,False,False
1.0,298.37193968779474,298.38998925008195,-0.0180799999999976,False,False,False
1.1,298.37112106826623,298.38781292011595,-0.0167199999999994,False,False,False
1.1999999999999997,298.3696934756738,298.3857064723047,-0.0160400000000038,False,False,False
1.2999999999999998,298.36795640496695,298.3836499403185,-0.0157200000000017,False,False,False
1.4,298.3666985261792,298.38168325681704,-0.0150100000000037,False,False,False
1.5,298.3656802433511,298.3797964386355,-0.0141399999999975,False,False,False
1.6,298.3636836103547,298.3779495531138,-0.0142900000000025,False,False,False
1.6999999999999997,298.3602993174258,298.3760827012622,-0.0158100000000018,False,False,False
1.7999999999999998,298.3563160345981,298.3741659335857,-0.0178799999999981,False,False,False
1.9,298.35258233089485,298.3722391827442,-0.0196899999999971,False,False,False
1.9999999999999996,298.3494476170905,298.3703224150677,-0.0209100000000006,False,False,False
2.1,298.3472014049696,298.36844558005106,-0.0212799999999973,False,False,False
2.1999999999999997,298.3461132399866,298.36665859351933,-0.0205800000000024,False,False,False
2.3000000000000003,298.346442684431,298.36501137129727,-0.0186000000000063,False,False,False
2.4,298.34873881237684,298.3635837787049,-0.0148699999999948,False,False,False
2.4999999999999996,298.3521430716356,298.362415748402,-0.0102900000000047,False,False,False
2.6,298.3555273645645,298.36148731405865,-0.0059699999999978,False,False,False
2.6999999999999997,298.35890167432837,298.360778509345,-0.0018799999999998,False,False,False
2.8000000000000003,298.3627052601865,298.36027935109587,0.0024300000000039,False,False,False
2.9,298.36762696052256,298.3600497383013,0.0075900000000004,False,False,False
2.9999999999999996,298.37358691001674,298.36012960362115,0.0134800000000012,False,False,False
3.1,298.3781492164135,298.3604889975605,0.0176900000000017,False,False,False
3.1999999999999997,298.37880810530226,298.3609382399847,0.0178999999999973,False,False,False
3.3000000000000003,298.3756035093431,298.361327583419,0.0143000000000057,False,False,False
3.4,298.3699031221384,298.36148731405865,0.0084300000000041,False,False,False
3.4999999999999996,298.36328428375543,298.3613575329139,0.0019300000000015,False,False,False
3.6,298.3568052096822,298.36101810530454,-0.0042199999999965,False,False,False
3.6999999999999997,298.350825293858,298.3605389133854,-0.0097300000000046,False,False,False
3.8000000000000003,298.3459435261819,298.36001978880637,-0.0140999999999991,False,False,False
3.9,298.3424594016032,298.35952063055726,-0.017089999999996,False,False,False
3.9999999999999996,298.3399835766877,298.35904143863814,-0.0190899999999984,False,False,False
4.1,298.338166640661,298.3585921962139,-0.0204599999999999,False,False,False
4.199999999999999,298.337048526183,298.35814295378975,-0.0211299999999994,False,False,False
4.300000000000001,298.33652940160397,298.35764379554064,-0.0211499999999986,False,False,False
4.4,298.33626983931447,298.3570148561468,-0.0207799999999949,False,False,False
4.5,298.3362099403245,298.35622618611325,-0.0200500000000047,False,False,False
4.6,298.33643955311913,298.35526780227497,-0.0188600000000036,False,False,False
4.699999999999999,298.33720825682275,298.3541896204569,-0.017009999999999,False,False,False
4.800000000000001,298.33898526018953,298.35300162382407,-0.0140400000000013,False,False,False
4.9,298.34213994032376,298.3517237787064,-0.0095999999999989,False,False,False
5.0,298.34694184268005,298.3503960177638,-0.003460000000004,False,False,False
5.1,298.36431254974855,298.34969719621506,0.0146399999999999,False,False,False
5.199999999999999,298.4657714554595,298.3540498561472,0.1119100000000017,False,False,False
5.300000000000001,298.7258628527326,298.3715603275254,0.3548999999999935,False,False,False
5.4,299.0890503947736,298.40751968779017,0.6826800000000048,False,False,False
5.5,299.4551430378244,298.4621176170761,0.9947000000000016,False,False,False
5.6,299.786074973809,298.5335771120165,1.2546099999999996,False,False,False
5.699999999999999,300.0729212532335,298.6196819099852,1.455689999999997,False,False,False
5.800000000000001,300.3119182228999,298.7179861355619,1.5966200000000017,False,False,False
5.9,300.50198770099007,298.82596404800597,1.6788500000000042,False,False,False
6.0,300.64474696023103,298.94119972139185,1.7064200000000014,False,False,False
6.1,300.7432109164474,299.0614469435987,1.6846000000000032,False,False,False
6.200000000000001,300.8009235932077,299.18464918264016,1.6189999999999998,False,False,False
6.300000000000001,300.822806690848,299.3089595529946,1.5164000000000044,False,False,False
6.4,300.8147802262025,299.4328805799148,1.3842300000000023,False,False,False
6.5,300.7827242834457,299.5552142836028,1.2295799999999986,False,False,False
6.6,300.73176022621317,299.67497233072555,1.0585700000000031,False,False,False
6.700000000000001,300.6668796369959,299.7914558997342,0.8768999999999991,False,False,False
6.800000000000001,300.5933536269043,299.9041758155447,0.6903399999999991,False,False,False
6.9,300.51460642152716,300.0127926505476,0.5026599999999988,False,False,False
7.0,300.4323351589114,300.1170668087834,0.3157999999999958,False,False,False
7.1,300.34853647205347,300.2162795023734,0.132480000000001,False,False,False
7.200000000000001,300.2649673979901,300.30623780202524,-0.0413399999999981,False,False,False
7.300000000000001,300.18299563032383,300.37909494006306,-0.1964299999999994,False,False,False
7.4,300.1036095023879,300.429819401336,-0.3267600000000001,False,False,False
7.5,300.02667923303744,300.45839121951417,-0.4324399999999997,False,False,False
7.6,299.9523645529123,300.4667171791091,-0.5152199999999993,False,False,False
7.700000000000001,299.8817835764903,300.4571533070564,-0.5763400000000019,False,False,False
7.800000000000001,299.8160943509095,300.4323651084064,-0.6173099999999963,False,False,False
7.9,299.75564628694417,300.3950480377041,-0.6404800000000037,False,False,False
8.0,299.70037948560446,300.34783765050474,-0.6485500000000002,False,False,False
8.1,299.6502340479004,300.2931898053939,-0.6440400000000039,False,False,False
8.200000000000001,299.60487054622274,300.2333806639874,-0.6295700000000011,False,False,False
8.3,299.5635602095277,300.1704168424466,-0.6078800000000015,False,False,False
8.4,299.52552435094674,300.1059555461586,-0.5814099999999982,False,False,False
8.5,299.4904634755303,300.0413445023958,-0.5518099999999961,False,False,False
8.6,299.4583376506186,299.97767187614136,-0.5202099999999987,False,False,False
8.700000000000001,299.4290170950668,299.9157762532536,-0.4875800000000012,False,False,False
8.8,299.4031307482688,299.8562666067966,-0.4538999999999973,False,False,False
8.9,299.39134063042513,299.8001113037735,-0.4094600000000028,False,False,False
9.0,299.4345976842917,299.75022542835904,-0.3161600000000035,False,False,False
9.1,299.6041317920141,299.71299820614155,-0.1090500000000034,False,False,False
9.200000000000001,299.96399494011615,299.69795357651384,0.2664899999999974,False,False,False
9.3,300.5133984585644,299.7144757145589,0.8002699999999976,False,False,False
9.4,301.1473993170691,299.7666677010842,1.3830600000000004,False,False,False
9.5,301.74540088264905,299.8526027852483,1.8959899999999976,False,False,False
9.6,302.26057212837435,299.9680081724389,2.296430000000001,False,False,False
9.700000000000001,302.68636409801684,300.10824169093945,2.5824700000000007,False,False,False
9.8,303.0231960845057,300.2685912868785,2.759250000000001,False,False,False
9.9,303.2756403774027,300.4445944855092,2.8358199999999982,False,False,False
10.0,303.4506652258651,300.632098290199,2.8233199999999954,False,False,False
10.1,303.55669642113776,300.8274288962346,2.733870000000003,False,False,False
10.200000000000001,303.6025191484046,301.02730184233695,2.5795600000000007,False,False,False
10.3,303.59684871069487,301.228971758136,2.3718700000000013,False,False,False
10.4,303.54948857602085,301.430172465181,2.122889999999998,False,False,False
10.5,303.4710109160982,301.6291968422599,1.844920000000002,False,False,False
10.6,303.3690129194783,301.8247370947601,1.5468800000000016,False,False,False
10.700000000000001,303.24815672420755,302.01569507453365,1.2345400000000026,False,False,False
10.8,303.1137134413965,302.20122221255707,0.914030000000004,False,False,False
10.9,302.971213744445,302.3802103775173,0.5919999999999987,False,False,False
11.0,302.82552941786435,302.54975446840467,0.2762399999999942,False,False,False
11.1,302.6805039801725,302.7035750744456,-0.0231099999999955,False,False,False
11.200000000000001,302.53876300375964,302.83230798688703,-0.2940400000000025,False,False,False
11.3,302.4016542158984,302.92671877812074,-0.5259499999999946,False,False,False
11.4,302.2700761014371,302.9828541148139,-0.7139799999999994,False,False,False
11.5,302.1456359499379,303.00287036060257,-0.8586799999999997,False,True,False
11.6,302.03004088261264,302.9913398050485,-0.962920000000004,False,True,False
11.700000000000001,301.92400968734,302.95322408114765,-1.0309499999999971,False,True,False
11.8,301.82708313853084,302.89341493974115,-1.0681300000000036,False,True,False
11.9,301.738282886017,302.8165545525456,-1.0800899999999984,False,True,False
12.0,301.6568202597648,302.7268558151834,-1.0718400000000017,False,True,False
12.1,301.58236581532987,302.62814227984245,-1.047539999999998,False,True,False
12.200000000000001,301.51459010826784,302.5237483236269,-1.010860000000001,False,True,False
12.3,301.4531037951444,302.41655908121635,-0.9650800000000004,False,True,False
12.4,301.39955409818157,302.3090603606914,-0.9110399999999998,False,True,False
12.5,301.36026036081284,302.20352832366785,-0.8446899999999999,False,True,False
12.6,301.3463637951581,302.1023888792364,-0.7573000000000008,False,False,False
12.700000000000001,301.4451072799939,302.0122408994499,-0.568089999999998,False,False,False
12.8,301.74689835739633,301.94389615198395,-0.1973300000000009,False,False,False
12.9,302.2436506637301,301.90751749878996,0.3367000000000004,False,False,False
13.0,302.83345605086,301.9079168253892,0.9271000000000028,False,False,False
13.1,303.40022029321165,301.9439061351489,1.458769999999994,False,False,False
13.200000000000001,303.8940175827107,302.011671859046,1.88552,False,False,False
13.3,304.30217928299516,302.1067016065085,2.1991799999999984,False,False,False
13.4,304.6242761179708,302.22440312164497,2.4039199999999994,False,False,False
13.5,304.86498020884903,302.3603738286983,2.508829999999996,False,False,False
13.6,305.0311799394675,302.510430781541,2.5249999999999986,False,False,False
13.700000000000001,305.1314009327207,302.6708103269751,2.464739999999999,False,False,False
13.8,305.174737851907,302.8381880710614,2.340490000000002,False,False,False
13.9,305.1702753771601,303.00978869393504,2.16413,False,False,False
14.000000000000002,305.1274176498929,303.1833160676502,1.9473800000000023,False,False,False
14.1,305.05535916505363,303.35696323934513,1.7012599999999978,False,False,False
14.200000000000001,304.9624358654022,303.52935253225235,1.4354999999999976,False,False,False
14.299999999999999,304.8555561011062,303.6994756467087,1.1580299999999966,False,False,False
14.4,304.73861330650834,303.8664241147008,0.873660000000001,False,False,False
14.500000000000002,304.61400344120443,304.0291097712456,0.5858800000000031,False,False,False
14.6,304.48363328970595,304.185985225771,0.2981499999999997,False,False,False
14.700000000000001,304.34638473753495,304.3310505961228,0.0153600000000011,False,False,False
14.799999999999999,304.2011796028734,304.45376366008014,-0.2530099999999962,False,False,False
14.9,304.0501842325224,304.5440813536713,-0.4947300000000041,False,False,False
15.000000000000002,303.8975616062793,304.5972916230247,-0.7009100000000004,False,False,False
15.1,303.74788401370586,304.6146723132582,-0.8682500000000033,False,True,False
15.200000000000001,303.6038269430172,304.6001567913745,-0.9980099999999936,False,True,False
15.299999999999999,303.46623896323683,304.5583572795954,-1.0939600000000027,False,True,False
15.4,303.33572904742863,304.49393591596726,-1.1601600000000047,False,True,False
15.500000000000002,303.2128961854915,304.41133520890713,-1.2004599999999996,False,True,False
15.6,303.09786017540523,304.3146682223875,-1.2188599999999994,False,True,False
